id,founder_name,email,role,company,location,idea,about,keywords,stage,linked_in,notes
82d0d800-7a40-47f2-a2f6-c47826b015be,Amy Hudson,amy.hudson@outlook.com,Founder,Christensen PLC,"North Dominiqueside, Cocos (Keeling) Islands",Creating AI-powered tools for patients to improve scale faster.,"With expertise in AI, Amy Hudson has previously contributed to Google. They are passionate about finance and focus on delivering scalable systems.","fintech, consumer, b2b",none,https://linkedin.com/in/hilljamie,
3fefd6fe-7ffe-419a-8ee4-a311ef979fb9,Sara Riley,sara.riley@outlook.com,Other,Roman PLC,"Richardton, Liechtenstein",Building a edtech platform that helps doctors improve accuracy.,Sara Riley has a background in engineering with over 4 years of experience. They have worked at Microsoft and specialize in data science. Their work has led to reduced errors.,"Crypto, b2b, fintech",seed,https://linkedin.com/in/morganhenry,Positive early feedback from doctors using robotic assistant.
798b464e-3f50-47a3-9efa-ab1d403fc075,Joseph Reyes,joseph.reyes@yahoo.com,Investor,Wilson Inc,"West Douglas, Equatorial Guinea",Personalized mobile app for doctors to scale faster.,"With expertise in data science, Joseph Reyes has previously contributed to Apple. They are passionate about computer science and focus on delivering faster product launches.","AI, robotics, Legal",seed,https://linkedin.com/in/moorestephanie,Positive early feedback from developers using platform.
16512dc4-404d-46f4-a61d-eee59ee5450b,Amy Woodward,amy.woodward@hotmail.com,Engineer,Johnson Inc,"Petermouth, Cambodia",Personalized mobile app for teachers to improve accuracy.,"With expertise in machine learning, Amy Woodward has previously contributed to Neuralink. They are passionate about computer science and focus on delivering impactful research.","marketplace, fintech, BioTech",series A,https://linkedin.com/in/qorozco,
c89d6a5c-dcaf-4cae-a259-7f5d1c8571f8,Ronald Martinez,ronald.martinez@outlook.com,Founder,Allen PLC,"South William, Madagascar",A AI solution that automates patient care for doctors.,"With expertise in AI, Ronald Martinez has previously contributed to Stripe. They are passionate about engineering and focus on delivering impactful research.","Edtech, healthcare, consumer",seed,https://linkedin.com/in/ravery,
a21c4a80-e846-40d4-801d-fb595a580dc7,John Russell,john.russell@hotmail.com,Co-Founder,Johnson-Schultz,"West Angelashire, Peru",Providing developers with delivery that drives scale faster.,"With expertise in data science, John Russell has previously contributed to Tesla. They are passionate about computer science and focus on delivering impactful research.","consumer, AI, robotics",growth,https://linkedin.com/in/sanchezangela,
9af9e4e7-fcc0-4092-aba6-cedbb1d4d2ac,Elizabeth Russell,elizabeth.russell@outlook.com,Engineer,Mathis PLC,"Port Tammy, Holy See (Vatican City State)",Providing patients with training that drives reduce costs.,"With expertise in AI, Elizabeth Russell has previously contributed to Apple. They are passionate about product design and focus on delivering impactful research.","b2b, Edtech, marketplace",series A,https://linkedin.com/in/kimberlymedina,
c43fe29e-e91e-4cf5-ad91-93570e0e80d2,Thomas Hayes,thomas.hayes@gmail.com,Founder,Hess PLC,"Deniseburgh, Afghanistan",A new way for teachers to access cloud hosting in AI.,Thomas Hayes combines experience in product design with strong skills in cloud systems. They have built solutions for small businesses and achieved scalable systems.,"consumer, BioTech, AI",seed,https://linkedin.com/in/mahoneytimothy,
a9305dec-9cfb-477f-9716-737754553abb,Sara James,sara.james@hotmail.com,Co-Founder,Kirby-Lewis,"Brandonside, Mongolia",A new way for patients to access cloud hosting in fintech.,"With expertise in cloud systems, Sara James has previously contributed to Stripe. They are passionate about computer science and focus on delivering reduced errors.","AI, b2b, Legal",series A,https://linkedin.com/in/turnerrandall,Considering expansion into AI markets.
7c5cd854-9667-4e62-b747-7e110fefb5bd,Charles Hawkins,charles.hawkins@hotmail.com,Founder,Johns-Clark,"Nicolemouth, North Macedonia",Helping teachers in edtech save time with robotic assistant.,Charles Hawkins combines experience in engineering with strong skills in AI. They have built solutions for teachers and achieved reduced errors.,"Crypto, consumer, robotics",pre-seed,https://linkedin.com/in/tiffany74,
48106aa3-0a3b-4165-8245-e627c0c6f20f,William Peterson,william.peterson@yahoo.com,Engineer,Haley-Murphy,"Lake Sandra, New Caledonia",Developing platform to solve logistics inefficiency in robotics.,William Peterson combines experience in engineering with strong skills in robotics. They have built solutions for consumers and achieved impactful research.,"BioTech, AI, Legal",seed,https://linkedin.com/in/asmith,Currently prototyping robotic assistant for developers.
db895d2b-267e-43a2-92b9-70e5aca0b41b,Jennifer Woodard,jennifer.woodard@hotmail.com,PM,"Burns, Long and Miller","New Anthonymouth, Peru",Creating AI-powered tools for patients to improve improve accuracy.,Jennifer Woodard combines experience in computer science with strong skills in data science. They have built solutions for small businesses and achieved faster product launches.,"b2b, Edtech, Crypto",series A,https://linkedin.com/in/gomezlisa,Raised interest from Microsoft investors.
ba081e66-1c47-4149-b97b-2880690fb760,Heather Thompson,heather.thompson@hotmail.com,Other,"Terrell, Martinez and Wood","South Albert, Samoa",Helping teachers in AI scale faster with platform.,Heather Thompson combines experience in computer science with strong skills in robotics. They have built solutions for small businesses and achieved scalable systems.,"fintech, Crypto, consumer",series A,https://linkedin.com/in/changerin,
97ca523c-a24a-432f-8b86-f79733bd795f,Cheryl Velasquez,cheryl.velasquez@outlook.com,Investor,"Turner, Robbins and Young","Coffeyton, Fiji",Building a Marketing platform that helps teachers save time.,Cheryl Velasquez combines experience in finance with strong skills in data science. They have built solutions for consumers and achieved reduced errors.,"BioTech, fintech, Crypto",series A,https://linkedin.com/in/tconway,
b46d142e-b0a4-4cb6-8724-6e3e541f4872,Adrienne Joyce,adrienne.joyce@yahoo.com,Other,"Foster, Kane and Carroll","Jacksonborough, Palestinian Territory",Smart AI system that solves logistics inefficiency for teachers.,Adrienne Joyce has a background in biotechnology with over 12 years of experience. They have worked at Apple and specialize in robotics. Their work has led to faster product launches.,"consumer, Edtech, BioTech",series A,https://linkedin.com/in/cameronanderson,
1338c5ab-dd7a-4298-8fa7-ca1e9389edce,David Hudson,david.hudson@yahoo.com,Engineer,Ibarra Ltd,"Jamestown, Puerto Rico",A platform that connects consumers and consumers through supply chain optimization.,David Hudson combines experience in biotechnology with strong skills in robotics. They have built solutions for patients and achieved impactful research.,"healthcare, BioTech, AI",seed,https://linkedin.com/in/erin70,
ce56424b-6ef8-4947-975a-de5c00b7891c,Margaret Hahn,margaret.hahn@yahoo.com,Co-Founder,Nash LLC,"Richardchester, Falkland Islands (Malvinas)",Developing platform to solve financial fraud in robotics.,Margaret Hahn combines experience in computer science with strong skills in data science. They have built solutions for small businesses and achieved reduced errors.,"BioTech, healthcare, b2b",none,https://linkedin.com/in/fraziersteven,Seeking advisors for consumers-focused growth.
6993ecaa-fae0-4301-81db-8230b261f6e0,Peter Stephenson,peter.stephenson@yahoo.com,Co-Founder,Williams Group,"Stewartfurt, Congo",Connecting developers with platform through a Marketing marketplace.,Peter Stephenson has a background in engineering with over 7 years of experience. They have worked at AntlerIndia and specialize in UI/UX design. Their work has led to faster product launches.,"robotics, AI, marketplace",growth,https://linkedin.com/in/christopher90,
80e89d5b-b612-41e4-a750-2a127b01ee7b,Courtney Norris DVM,courtney.norris.dvm@yahoo.com,Co-Founder,Gonzalez LLC,"Bryanville, Antarctica (the territory South of 60 deg S)",A edtech solution that automates data entry for consumers.,Courtney Norris DVM combines experience in computer science with strong skills in machine learning. They have built solutions for doctors and achieved impactful research.,"Crypto, robotics, AI",growth,https://linkedin.com/in/breynolds,
f0c23dbb-267d-4f9e-9ba1-6787a514cf60,Lori Cook,lori.cook@hotmail.com,Engineer,Wright-Wells,"Marissamouth, Mali",On-demand training for consumers in the healthcare space.,Lori Cook combines experience in engineering with strong skills in UI/UX design. They have built solutions for consumers and achieved impactful research.,"fintech, Crypto, marketplace",seed,https://linkedin.com/in/sherryparsons,
ee0b2f11-be5a-4c5a-9cb8-6a2769a7cdcc,Pamela Garrett,pamela.garrett@outlook.com,Other,"Martinez, Villegas and Rangel","Edwardsland, Slovenia",Connecting consumers with AI system through a robotics marketplace.,Pamela Garrett has a background in biotechnology with over 10 years of experience. They have worked at Google and specialize in UI/UX design. Their work has led to impactful research.,"marketplace, Logistics, AI",series A,https://linkedin.com/in/bryanlang,
889821c3-0ce4-4cc8-be57-0cb970628f0e,Leslie Reynolds,leslie.reynolds@gmail.com,PM,Byrd PLC,"West Melissafurt, Bhutan",Helping developers in climate increase access with platform.,Leslie Reynolds has a background in finance with over 11 years of experience. They have worked at Apple and specialize in UI/UX design. Their work has led to impactful research.,"BioTech, fintech, Legal",pre-seed,https://linkedin.com/in/mhall,
94b56de8-447b-49ed-996b-fe93d814c4a1,Lori Chavez,lori.chavez@yahoo.com,Engineer,Pope-Hobbs,"West Debratown, Korea",Developing platform to solve education gaps in AI.,"With expertise in robotics, Lori Chavez has previously contributed to Apple. They are passionate about engineering and focus on delivering scalable systems.","fintech, consumer, marketplace",seed,https://linkedin.com/in/briana11,
79c400d3-d593-48a8-9cbd-451726d795f7,Micheal Watkins,micheal.watkins@outlook.com,Other,Strong and Sons,"Michaelfort, Saint Kitts and Nevis",Helping small businesses in fintech scale faster with robotic assistant.,Micheal Watkins has a background in product design with over 8 years of experience. They have worked at Microsoft and specialize in cloud systems. Their work has led to scalable systems.,"Logistics, robotics, BioTech",seed,https://linkedin.com/in/ilopez,
487be02f-dced-44d0-9024-8f2589675021,Amy Collins,amy.collins@outlook.com,Founder,Palmer-Pearson,"Larryside, Singapore",Helping patients in fintech improve accuracy with platform.,Amy Collins has a background in computer science with over 6 years of experience. They have worked at Microsoft and specialize in UI/UX design. Their work has led to impactful research.,"Legal, Crypto, healthcare",series A,https://linkedin.com/in/dylanparker,
91f0e6ff-7336-493a-aff8-0956793146de,Jacob Smith,jacob.smith@hotmail.com,Co-Founder,"Sandoval, Thomas and Young","South Mauriceborough, Northern Mariana Islands",Connecting consumers with mobile app through a edtech marketplace.,"With expertise in UI/UX design, Jacob Smith has previously contributed to Amazon. They are passionate about engineering and focus on delivering faster product launches.","marketplace, AI, consumer",series A,https://linkedin.com/in/kristenpeterson,Currently prototyping platform for consumers.
66c49f48-9dee-4b2e-b2aa-9b78bf958aa0,Melissa Holden,melissa.holden@outlook.com,Investor,"Schwartz, Christian and Knight","Christinachester, Greenland",Simplifying patient care in Marketing using platform.,"With expertise in cloud systems, Melissa Holden has previously contributed to Stripe. They are passionate about biotechnology and focus on delivering reduced errors.","consumer, Logistics, robotics",seed,https://linkedin.com/in/danielwalter,
d4c68c53-c0db-4493-8651-772f1d2b76a3,Kathleen Mora,kathleen.mora@gmail.com,Co-Founder,"Walker, Hall and Hanson","South Jessica, Zambia",Creating AI-powered tools for patients to improve scale faster.,Kathleen Mora has a background in engineering with over 8 years of experience. They have worked at Google and specialize in AI. Their work has led to impactful research.,"Edtech, consumer, Logistics",series A,https://linkedin.com/in/lindsay63,
d3600927-eb57-40d2-9bd1-8b85384a95f5,Ronald Smith,ronald.smith@outlook.com,Other,Jones Inc,"East Kellyborough, Norfolk Island",Creating AI-powered tools for doctors to improve increase access.,Ronald Smith has a background in engineering with over 10 years of experience. They have worked at Neuralink and specialize in machine learning. Their work has led to impactful research.,"Crypto, Logistics, marketplace",seed,https://linkedin.com/in/bradley03,
91f94dd4-6a3c-4db2-a351-d53202e85b25,Christopher Mcclure,christopher.mcclure@outlook.com,PM,"Thompson, Abbott and Sanchez","North Gregory, Estonia",Simplifying patient care in Marketing using mobile app.,Christopher Mcclure combines experience in product design with strong skills in robotics. They have built solutions for patients and achieved scalable systems.,"marketplace, fintech, robotics",growth,https://linkedin.com/in/smitherica,
1dd9aa1e-574d-4f10-8813-924d2af16589,Richard Rodriguez,richard.rodriguez@outlook.com,Investor,Torres and Sons,"Lisaburgh, Wallis and Futuna",Providing developers with analytics that drives save time.,Richard Rodriguez has a background in finance with over 5 years of experience. They have worked at Tesla and specialize in machine learning. Their work has led to faster product launches.,"Edtech, consumer, AI",seed,https://linkedin.com/in/ejohns,Needs support with reporting and scaling.
2f00f39f-7c04-4bdf-b473-3bf272aa027a,Stephen Anderson,stephen.anderson@yahoo.com,Engineer,Lee Group,"Louischester, North Macedonia",Building a AI platform that helps patients reduce costs.,"With expertise in cloud systems, Stephen Anderson has previously contributed to Amazon. They are passionate about computer science and focus on delivering reduced errors.","b2b, Legal, AI",none,https://linkedin.com/in/samanthahines,Seeking advisors for teachers-focused growth.
9f7df621-0908-4297-9dbd-5e0c08076535,Sarah Phillips,sarah.phillips@outlook.com,Other,Murphy Inc,"Moniquehaven, Myanmar",Helping teachers in fintech save time with mobile app.,Sarah Phillips combines experience in computer science with strong skills in machine learning. They have built solutions for patients and achieved impactful research.,"b2b, AI, consumer",seed,https://linkedin.com/in/fclark,Raised interest from OpenAI investors.
b781965e-abff-47bd-83e6-cd33dddfde5d,Rachel Mendez,rachel.mendez@gmail.com,Engineer,Romero Ltd,"Victormouth, Christmas Island",Personalized platform for small businesses to reduce costs.,Rachel Mendez has a background in biotechnology with over 11 years of experience. They have worked at Microsoft and specialize in robotics. Their work has led to impactful research.,"healthcare, Legal, robotics",seed,https://linkedin.com/in/jennifer87,
d9f0cd9f-5805-4bf2-9e80-db62c9c9591d,Kathleen Adams,kathleen.adams@hotmail.com,Co-Founder,Little-Gibbs,"East Jeffreyborough, Korea",A new way for teachers to access legal advice in AI.,Kathleen Adams has a background in computer science with over 10 years of experience. They have worked at Neuralink and specialize in UI/UX design. Their work has led to impactful research.,"consumer, fintech, Legal",seed,https://linkedin.com/in/randytorres,
05fd8875-4b3e-4bfb-8ae3-2f80f71d2e64,Laura Walls,laura.walls@gmail.com,Engineer,Scott-Miller,"West Seanstad, Denmark",Building a fintech platform that helps doctors save time.,Laura Walls combines experience in engineering with strong skills in machine learning. They have built solutions for small businesses and achieved faster product launches.,"robotics, AI, b2b",none,https://linkedin.com/in/marshallchristine,
6f429fa2-3493-4ea4-b353-c01e108140ec,John Ortiz,john.ortiz@hotmail.com,PM,Stewart-Reyes,"South Jesus, Oman",A new way for consumers to access supply chain optimization in Marketing.,"With expertise in data science, John Ortiz has previously contributed to Stripe. They are passionate about finance and focus on delivering scalable systems.","BioTech, AI, Crypto",series A,https://linkedin.com/in/howardchristopher,Positive early feedback from teachers using platform.
71bd4988-a955-42fb-845f-0d8da1fb55ba,Kayla Schneider,kayla.schneider@gmail.com,Other,House-Garcia,"West Benjaminborough, Grenada",Creating AI-powered tools for patients to improve improve accuracy.,Kayla Schneider has a background in finance with over 8 years of experience. They have worked at Amazon and specialize in data science. Their work has led to scalable systems.,"consumer, b2b, Logistics",pre-seed,https://linkedin.com/in/emilywright,
db7a88fa-fe4f-4835-88bb-fa666fb9e59d,Patricia Bruce,patricia.bruce@gmail.com,Other,Thornton and Sons,"Alanport, Finland",Smart platform that solves education gaps for developers.,Patricia Bruce combines experience in computer science with strong skills in cloud systems. They have built solutions for doctors and achieved scalable systems.,"Legal, Crypto, BioTech",seed,https://linkedin.com/in/krista66,
dc10c35b-4eb5-4c70-a7a9-3cbdfcd25a99,Norma Smith,norma.smith@hotmail.com,PM,"Hunt, Juarez and Hernandez","Perezborough, Lebanon",A fintech solution that automates patient care for consumers.,"With expertise in UI/UX design, Norma Smith has previously contributed to Apple. They are passionate about finance and focus on delivering impactful research.","Crypto, BioTech, AI",seed,https://linkedin.com/in/zacharyhartman,"Strong traction in edtech, next milestone is growth stage."
f48d8740-a79e-42fc-ba17-c99ec4afdbbc,Miranda Murray,miranda.murray@yahoo.com,PM,Edwards and Sons,"Carrillochester, Cote d'Ivoire",Creating AI-powered tools for consumers to improve improve accuracy.,"With expertise in robotics, Miranda Murray has previously contributed to AntlerIndia. They are passionate about engineering and focus on delivering impactful research.","robotics, marketplace, Logistics",none,https://linkedin.com/in/jcole,
832f40c5-2eeb-477f-8488-131ae56ec5f9,Charles Russo,charles.russo@outlook.com,Investor,Harding-Smith,"Matthewchester, Jamaica",On-demand customer support for teachers in the Marketing space.,Charles Russo has a background in finance with over 5 years of experience. They have worked at Tesla and specialize in data science. Their work has led to reduced errors.,"BioTech, Legal, robotics",pre-seed,https://linkedin.com/in/sfarmer,
70b3c4eb-dcfb-4c45-95f9-bd8681b904ff,Erika Johnson,erika.johnson@hotmail.com,Co-Founder,Weeks and Sons,"Ashleyshire, Tonga",Connecting patients with robotic assistant through a healthcare marketplace.,"With expertise in machine learning, Erika Johnson has previously contributed to Google. They are passionate about biotechnology and focus on delivering scalable systems.","Edtech, BioTech, fintech",pre-seed,https://linkedin.com/in/nbaird,Positive early feedback from patients using mobile app.
5ce653fc-4c75-4fb2-a488-271cfc6e4174,Amy Hughes,amy.hughes@yahoo.com,PM,Rodriguez-Hudson,"Fowlerport, Bermuda",Smart robotic assistant that solves education gaps for developers.,Amy Hughes has a background in biotechnology with over 7 years of experience. They have worked at Microsoft and specialize in cloud systems. Their work has led to faster product launches.,"Logistics, Legal, marketplace",pre-seed,https://linkedin.com/in/damontran,
32c6a4bd-a04f-4d7b-82ca-944bd3cb9f13,Michael Burns,michael.burns@outlook.com,Engineer,Gonzalez Group,"Jamieport, Palestinian Territory",Building a climate platform that helps doctors increase access.,Michael Burns combines experience in product design with strong skills in AI. They have built solutions for teachers and achieved impactful research.,"AI, consumer, fintech",none,https://linkedin.com/in/gibsonmiguel,
57916e75-56f8-46bb-aea3-1c8384430ac0,Gabriel Browning,gabriel.browning@outlook.com,Founder,Moore-Rodriguez,"Mendozaland, Iceland",A platform that connects patients and patients through fundraising.,Gabriel Browning combines experience in computer science with strong skills in robotics. They have built solutions for developers and achieved impactful research.,"b2b, Logistics, healthcare",none,https://linkedin.com/in/davidharris,"Strong traction in fintech, next milestone is growth stage."
9aefc661-2550-4c01-9bda-8cb1f188321a,Michael Wells,michael.wells@gmail.com,Founder,"Andrews, Collins and Harris","Hilltown, Cambodia",Creating AI-powered tools for patients to improve save time.,Michael Wells has a background in product design with over 11 years of experience. They have worked at OpenAI and specialize in AI. Their work has led to impactful research.,"Legal, AI, Logistics",none,https://linkedin.com/in/zbrown,
c3e4267a-3fbe-4503-a50a-bc22d6a26075,Danielle Murphy,danielle.murphy@gmail.com,Co-Founder,"Suarez, Stevens and Johnston","West Debbiemouth, Guatemala",Helping developers in edtech increase access with robotic assistant.,Danielle Murphy combines experience in product design with strong skills in machine learning. They have built solutions for developers and achieved impactful research.,"Logistics, b2b, healthcare",pre-seed,https://linkedin.com/in/peter26,
14e1ccd2-b4b8-4dea-9b8c-12340d0e12cd,Steven Quinn,steven.quinn@gmail.com,Other,Cruz-Hopkins,"South Hollyton, Dominican Republic",Helping small businesses in healthcare scale faster with mobile app.,Steven Quinn combines experience in finance with strong skills in UI/UX design. They have built solutions for doctors and achieved impactful research.,"consumer, Crypto, fintech",pre-seed,https://linkedin.com/in/joshuafuller,
98af3844-448a-4a2f-8f03-7dc4f1c29253,Thomas Wolfe,thomas.wolfe@outlook.com,Other,"Barrera, Kerr and Jenkins","West Charlesville, Madagascar",A new way for small businesses to access marketing support in Marketing.,Thomas Wolfe combines experience in engineering with strong skills in UI/UX design. They have built solutions for developers and achieved faster product launches.,"AI, BioTech, b2b",seed,https://linkedin.com/in/robert24,
4077c025-5f56-4056-a6cd-848c5f2280f1,Andrew Johnson,andrew.johnson@yahoo.com,PM,"Neal, Brady and James","Foleyfurt, Argentina",A robotics solution that automates fraud detection for developers.,Andrew Johnson has a background in biotechnology with over 8 years of experience. They have worked at Google and specialize in machine learning. Their work has led to reduced errors.,"fintech, Edtech, BioTech",seed,https://linkedin.com/in/kingjenna,Seeking advisors for consumers-focused growth.
a9dc5c3e-9758-42ab-86bf-2f0ea5598d82,Michael Marshall,michael.marshall@hotmail.com,Engineer,Jones-Kelley,"Lake Stephanie, Burundi",Developing AI system to solve logistics inefficiency in climate.,Michael Marshall has a background in finance with over 12 years of experience. They have worked at Tesla and specialize in UI/UX design. Their work has led to reduced errors.,"healthcare, robotics, Edtech",pre-seed,https://linkedin.com/in/khoover,
8c871b7a-2117-4755-9437-3563ab0b06fb,Albert Garcia,albert.garcia@outlook.com,Founder,Martinez-Figueroa,"North Emily, Algeria",Providing developers with fundraising that drives save time.,Albert Garcia has a background in computer science with over 7 years of experience. They have worked at Neuralink and specialize in machine learning. Their work has led to impactful research.,"b2b, Edtech, BioTech",growth,https://linkedin.com/in/eric52,
fa329db4-2795-42f6-87d0-0e2b17e7f986,Andrew Leonard,andrew.leonard@yahoo.com,Investor,Ramos Inc,"South Hannahmouth, Austria",On-demand delivery for developers in the fintech space.,"With expertise in UI/UX design, Andrew Leonard has previously contributed to Neuralink. They are passionate about finance and focus on delivering scalable systems.","Logistics, marketplace, consumer",pre-seed,https://linkedin.com/in/williamsnicholas,Positive early feedback from consumers using mobile app.
e06056b5-4d91-4729-916d-fd3752c15185,David Kerr,david.kerr@yahoo.com,Other,Davis Group,"North Matthewborough, Pitcairn Islands",Helping developers in climate increase access with platform.,David Kerr has a background in product design with over 12 years of experience. They have worked at Amazon and specialize in cloud systems. Their work has led to impactful research.,"marketplace, healthcare, Edtech",series A,https://linkedin.com/in/walkernicole,
579d04ba-2efa-41cf-8e03-090bf31a25d5,Sandra Jackson,sandra.jackson@gmail.com,Engineer,Williams PLC,"Port Markside, Niue",Providing developers with delivery that drives save time.,Sandra Jackson combines experience in finance with strong skills in cloud systems. They have built solutions for patients and achieved reduced errors.,"robotics, BioTech, Crypto",seed,https://linkedin.com/in/colleenvilla,
a4b7c53e-3477-4e90-a4aa-68fd3a8fab71,Jeffrey Hall,jeffrey.hall@outlook.com,Engineer,Kelly and Sons,"South Destinytown, Iceland",A edtech solution that automates data entry for consumers.,Jeffrey Hall has a background in finance with over 12 years of experience. They have worked at Tesla and specialize in machine learning. Their work has led to faster product launches.,"b2b, marketplace, robotics",pre-seed,https://linkedin.com/in/stephenjones,Currently prototyping mobile app for developers.
ec7568cf-53df-4b1b-b1b5-bfa5e9355ad6,Marie Wood,marie.wood@gmail.com,Founder,Mcclure Group,"Katrinafort, Bosnia and Herzegovina",A new way for developers to access analytics in edtech.,"With expertise in UI/UX design, Marie Wood has previously contributed to Apple. They are passionate about biotechnology and focus on delivering reduced errors.","b2b, fintech, Crypto",none,https://linkedin.com/in/johnathandavis,
adc75103-6824-4415-9466-ff96f9fd9759,Mark Price,mark.price@hotmail.com,Co-Founder,"Anderson, Thompson and Gill","Tiffanyfort, Bangladesh",A robotics solution that automates data entry for developers.,"With expertise in AI, Mark Price has previously contributed to Google. They are passionate about computer science and focus on delivering faster product launches.","consumer, AI, marketplace",none,https://linkedin.com/in/andres97,Seeking advisors for small businesses-focused growth.
f30d2256-4359-44e3-b829-206fe96fdf82,Martin Hall,martin.hall@outlook.com,Founder,"Bush, Smith and Smith","West Joelchester, Saudi Arabia",Developing robotic assistant to solve education gaps in AI.,Martin Hall has a background in biotechnology with over 12 years of experience. They have worked at Stripe and specialize in AI. Their work has led to reduced errors.,"Logistics, marketplace, Edtech",pre-seed,https://linkedin.com/in/christinebrown,Potential collaboration with Google on analytics.
3357d91d-7681-4c3b-b6b0-a42af17801c5,Edward Hernandez,edward.hernandez@gmail.com,Engineer,May and Sons,"Stevensonmouth, Burkina Faso",A platform that connects consumers and consumers through fundraising.,Edward Hernandez combines experience in biotechnology with strong skills in cloud systems. They have built solutions for patients and achieved impactful research.,"AI, BioTech, Edtech",none,https://linkedin.com/in/lonnie08,
720c5d74-0cfb-4610-b97f-3b1f258a4a2a,Jennifer Hess,jennifer.hess@outlook.com,Co-Founder,Perez Ltd,"Matthewborough, Mauritius",A Marketing solution that automates patient care for patients.,"With expertise in machine learning, Jennifer Hess has previously contributed to AntlerIndia. They are passionate about engineering and focus on delivering scalable systems.","Legal, Logistics, Edtech",growth,https://linkedin.com/in/knoxelizabeth,
186dddc8-89bd-4d34-91b6-b84319b11376,Michael Ball,michael.ball@yahoo.com,Engineer,"Salas, Boyd and White","North Mollyland, Zimbabwe",Helping patients in AI save time with AI system.,"With expertise in cloud systems, Michael Ball has previously contributed to Google. They are passionate about computer science and focus on delivering faster product launches.","Edtech, Crypto, Legal",series A,https://linkedin.com/in/brettbraun,
e076e298-5b5c-41f4-8339-63102a78fedf,Beth Thompson,beth.thompson@outlook.com,Other,"Guerra, Frederick and Young","South Jessicaport, Chad",Personalized platform for consumers to reduce costs.,Beth Thompson combines experience in engineering with strong skills in data science. They have built solutions for developers and achieved scalable systems.,"healthcare, Edtech, Logistics",none,https://linkedin.com/in/johnthompson,Considering expansion into Marketing markets.
43f8fd6f-3be2-4601-8452-aa1371e98b98,Dustin West,dustin.west@yahoo.com,Investor,"Harris, Huffman and Olson","Raymondburgh, Latvia",Helping developers in climate reduce costs with platform.,Dustin West has a background in finance with over 4 years of experience. They have worked at Neuralink and specialize in cloud systems. Their work has led to reduced errors.,"BioTech, Legal, healthcare",none,https://linkedin.com/in/nhenderson,Needs support with reporting and scaling.
600f3c69-b3d1-4d92-9259-4a50c5e1fae7,Paige Weiss,paige.weiss@hotmail.com,Co-Founder,Smith-James,"Port Rebeccaport, Nepal",Helping patients in Marketing reduce costs with platform.,Paige Weiss combines experience in finance with strong skills in robotics. They have built solutions for patients and achieved scalable systems.,"Logistics, healthcare, b2b",series A,https://linkedin.com/in/angelathompson,
83a24a3b-ba8d-4c46-a57c-9fcb284edee3,Eric Campbell,eric.campbell@yahoo.com,PM,"Obrien, Jones and Taylor","Gonzalezborough, Albania",Connecting doctors with mobile app through a edtech marketplace.,Eric Campbell has a background in computer science with over 4 years of experience. They have worked at Microsoft and specialize in cloud systems. Their work has led to faster product launches.,"Edtech, consumer, marketplace",seed,https://linkedin.com/in/hensleyjessica,Considering expansion into healthcare markets.
a0df81f9-b829-4366-8b60-18d04098acdb,Jared Perry,jared.perry@yahoo.com,Founder,Waller-Brooks,"Parkershire, Barbados",Simplifying fraud detection in Marketing using platform.,Jared Perry has a background in computer science with over 6 years of experience. They have worked at Google and specialize in cloud systems. Their work has led to reduced errors.,"Logistics, AI, robotics",series A,https://linkedin.com/in/hdyer,
7bc7c8b0-eb8e-4fc4-886d-cf7bfbaee48a,Keith Lee,keith.lee@hotmail.com,Other,Krueger-Wise,"Williamfort, North Macedonia",Developing platform to solve education gaps in fintech.,Keith Lee combines experience in computer science with strong skills in UI/UX design. They have built solutions for small businesses and achieved reduced errors.,"Crypto, robotics, healthcare",series A,https://linkedin.com/in/heather66,
8824c15c-c478-4801-9281-9491f1407873,Dana Johnson,dana.johnson@outlook.com,Investor,Mccoy-Rhodes,"West Catherine, Western Sahara",Creating AI-powered tools for teachers to improve save time.,Dana Johnson has a background in biotechnology with over 12 years of experience. They have worked at AntlerIndia and specialize in UI/UX design. Their work has led to reduced errors.,"Edtech, consumer, healthcare",none,https://linkedin.com/in/jonathanguzman,
bcf8c1e0-0cea-4a6b-aaaf-d86eeb8184b7,Sarah Smith,sarah.smith@hotmail.com,Investor,Newman Group,"Mccarthyland, Maldives",Simplifying data entry in healthcare using AI system.,Sarah Smith has a background in biotechnology with over 3 years of experience. They have worked at OpenAI and specialize in machine learning. Their work has led to faster product launches.,"Legal, AI, robotics",none,https://linkedin.com/in/nancymartin,
e70e78e9-67ab-47bb-915f-155bbfe854a9,Michael Mason,michael.mason@gmail.com,Founder,"Barrett, Reyes and Parker","Goodwinland, Botswana",A platform that connects patients and patients through supply chain optimization.,Michael Mason combines experience in biotechnology with strong skills in UI/UX design. They have built solutions for patients and achieved impactful research.,"marketplace, Crypto, Edtech",seed,https://linkedin.com/in/lisa43,
bca7b51b-446e-4221-a8b6-0778b6ee5541,Jennifer Parker,jennifer.parker@outlook.com,Other,Velasquez Inc,"North Kimchester, Malta",Personalized platform for patients to improve accuracy.,"With expertise in cloud systems, Jennifer Parker has previously contributed to Amazon. They are passionate about biotechnology and focus on delivering reduced errors.","marketplace, BioTech, consumer",pre-seed,https://linkedin.com/in/upena,Considering expansion into fintech markets.
